0 16 0
1 127992 1 0
3 127992 1 0
2 128111 1 0
1 128230 1 0
0 128349 1 0
2 128349 1 0
3 128349 1 0
1 128468 1 0
2 128587 1 0
3 128587 1 0
0 128587 2 129063
1 128825 2 129063
2 128825 1 0
2 129063 1 0
3 129063 2 129956
0 129301 1 0
1 129301 1 0
0 129777 2 129956
0 130015 1 0
1 130015 1 0
3 130015 1 0
2 130015 1 0
2 130135 1 0
1 130254 1 0
0 130373 1 0
3 130373 1 0
2 130373 1 0
1 130373 1 0
2 130492 1 0
1 130611 1 0
0 130730 1 0
2 130730 1 0
3 130730 1 0
1 130730 1 0
3 130849 1 0
2 130968 1 0
1 130968 1 0
0 130968 1 0
0 131087 1 0
3 131206 1 0
1 131206 1 0
2 131206 1 0
2 131444 1 0
3 131444 1 0
0 131504 1 0
2 131563 1 0
1 131623 1 0
3 131682 1 0
3 131801 1 0
2 131920 1 0
1 131920 1 0
0 131920 1 0
1 132039 1 0
3 132158 1 0
2 132277 1 0
0 132396 28132635
1 132396 2 132515
1 132635 1 0
3 132754 1 0
2 132873 1 0
1 132873 1 0
0 132873 1 0
0 132992 1 0
3 133111 2 133289
1 133111 2 133289
3 133349 28133468
2 133349 2 133468
1 133349 1 0
0 133587 1 0
0 133706 1 0
1 133765 1 0
0 133825 1 0
2 133825 1 0
3 133825 1 0
3 133944 1 0
3 134063 1 0
0 134182 1 0
1 134182 1 0
0 134301 1 0
3 134301 2 134539
0 134539 2 134777
2 134539 1 0
1 134777 1 0
2 134777 1 0
3 134777 1 0
1 134896 1 0
3 135015 1 0
2 135135 1 0
0 135254 1 0
1 135254 1 0
3 135373 1 0
0 135492 1 0
1 135492 1 0
2 135611 1 0
3 135611 1 0
0 135730 1 0
3 135730 1 0
1 135730 1 0
2 135849 1 0
0 135968 1 0
1 135968 1 0
0 136087 1 0
2 136087 1 0
3 136087 1 0
3 136206 2 136444:
1 136206 1 0
0 136444 2 136920
2 136444 1 0
1 136682 2 136920
3 136682 1 0
2 136920 1 0
3 136920 1 0
0 137039 1 0
1 137039 1 0
3 137158 1 0
2 137158 1 0
0 137158 1 0
3 137277 1 0
2 137277 1 0
1 137396 2 137575
0 137396 2 137575
1 137635 2 137754
0 137635 2 137754
3 137754 1 0
2 137873 1 0
1 137992 2 138230
0 137992 2 138230
3 138230 1 0
2 138230 1 0
3 138349 2 138527
2 138349 2 138527
3 138587 2 138825
2 138587 2 138825
1 138825 2 139063
0 138825 2 139063
3 139063 1 0
2 139063 1 0
1 139182 1 0
0 139182 1 0
3 139301 2 139599
2 139301 2 139599
1 139539 2 139599
0 139539 2 139599
0 139777 1 0
3 139896 2 140135
2 139896 2 140135
1 140135 1 0
0 140135 1 0
1 140254 2 140432
0 140254 2 140432
0 140492 2 140730
1 140492 2 140730
3 140730 2 140968
2 140730 2 140968
1 140968 1 0
0 140968 1 0
3 141087 1 0
2 141087 1 0
1 141206 2 141385
0 141206 2 141385
1 141444 1 0
0 141444 1 0
2 141563 1 0
3 141682 1 0
2 141801 2 142039
0 141801 2 142039
3 142039 1 0
1 142039 1 0
3 142158 2 142396
1 142158 2 142396
2 142396 2 142635
0 142396 2 142635
3 142635 1 0
1 142635 1 0
2 142754 1 0
1 142873 2 143051
0 142873 2 143051
3 143111 2 143289
2 143111 2 143289
3 143349 1 0
2 143349 1 0
0 143468 1 0
3 143587 1 0
2 143706 2 143885
0 143706 2 143885
3 143944 1 0
1 143944 1 0
3 144063 2 144301
1 144063 2 144301
2 144301 2 144539
0 144301 2 144539
1 144539 2 144658
3 144539 2 144658
3 144777 1 0
2 144777 1 0
0 144777 1 0
1 144896 1 0
2 145015 1 0
3 145254 1 0
1 145254 1 0
0 145254 1 0
2 145373 1 0
0 145492 1 0
3 145611 1 0
0 145730 1 0
2 145730 1 0
1 145730 1 0
3 145849 1 0
3 145968 1 0
2 146206 1 0
3 146206 1 0
1 146206 1 0
0 146444 1 0
3 146682 1 0
0 146682 1 0
1 146682 1 0
2 146801 1 0
1 146920 1 0
3 147158 2 147218:
2 147158 2 147218
0 147158 2 147218
1 147396 1 0
0 147515 1 0
3 147635 1 0
2 147635 1 0
1 147635 1 0
0 147754 1 0
0 147873 1 0
3 148111 1 0
2 148111 1 0
0 148111 1 0
1 148349 1 0
3 148587 1 0
2 148587 1 0
0 148587 1 0
1 148706 1 0
2 148825 1 0
3 149063 1 0
1 149063 1 0
0 149063 1 0
2 149182 1 0
0 149301 1 0
2 149420 1 0
3 149539 1 0
1 149539 1 0
0 149539 1 0
2 149658 1 0
2 149777 1 0
0 149896 1 0
3 150015 1 0
1 150015 1 0
2 150015 1 0
1 150254 1 0
3 150492 1 0
2 150492 1 0
1 150492 1 0
0 150492 1 0
1 150730 1 0
3 150849 1 0
2 150849 1 0
1 150968 1 0
0 150968 1 0
3 151087 1 0
2 151206 0
0 151206 1 0
1 151325 1 0
3 151444 1 0
2 151444 1 0
0 151444 1 0
3 151563 1 0
2 151563 1 0
1 151682 1 0
2 151801 1 0
3 151920 1 0
1 151920 1 0
0 151920 1 0
2 152158 1 0
0 152396 1 0
2 152396 1 0
3 152396 1 0
1 152396 1 0
1 152635 1 0
0 152754 1 0
2 152873 1 0
3 152873 1 0
1 153111 1 0
0 153230 1 0
2 153349 1 0
3 153349 1 0
1 153587 1 0
0 153706 1 0
2 153825 1 0
3 153825 1 0
1 154063 1 0
2 154182 1 0
3 154301 1 0
0 154301 1 0
2 154539 1 0
3 154658 1 0
0 154777 1 0
1 154777 1 0
2 155015 1 0
3 155135 1 0
0 155254 1 0
1 155254 1 0
2 155492 1 0
3 155611 1 0
0 155730 1 0
1 155730 1 0
2 155968 1 0
1 156087 1 0
0 156206 1 0
3 156206 1 0
2 156325 1 0
1 156444 1 0
0 156563 1 0
2 156682 1 0
3 156682 1 0
0 156920 1 0
1 157039 1 0
2 157158 1 0
3 157158 1 0
0 157277 1 0
1 157396 1 0
2 157515 1 0
3 157635 1 0
0 157635 1 0
1 157873 1 0
2 157992 1 0
3 158111 1 0
0 158111 1 0
1 158230 1 0
2 158349 1 0
3 158468 1 0
0 158587 1 0
1 158587 1 0
3 158825 1 0
2 158944 1 0
0 159063 1 0
1 159063 1 0
3 159182 1 0
2 159301 1 0
1 159420 1 0
0 159539 28159896
3 159539 2 159777
1 159777 2 159896
0 160015 1 0
2 160015 1 0
3 160015 1 0
1 160135 1 0
3 160254 1 0
0 160254 1 0
2 160373 1 0
0 160492 1 0
1 160492 1 0
3 160611 1 0
0 160730 1 0
2 160730 1 0
1 160849 1 0
2 160968 1 0
3 160968 1 0
0 161087 1 0
1 161206 1 0
3 161206 1 0
2 161325 1 0
0 161444 1 0
1 161444 1 0
3 161563 1 0
0 161682 1 0
2 161682 1 0
1 161801 1 0
2 161920 1 0
3 161920 1 0
0 162039 1 0
1 162158 1 0
2 162158 1 0
3 162277 1 0
1 162396 1 0
2 162396 1 0
0 162515 1 0
1 162635 1 0
2 162635 1 0
3 162754 1 0
0 162873 1 0
1 162873 1 0
2 162992 1 0
0 163111 1 0
3 163111 1 0
1 163230 1 0
3 163349 1 0
2 163349 1 0
3 163587 2 163825
0 163825 1 0
1 163825 1 0
2 163885 1 0
1 163944 1 0
3 163944 1 0
0 164004 1 0
3 164063 1 0
2 164063 1 0
1 164123 1 0
0 164182 1 0
2 164182 1 0
3 164242 1 0
0 164301 1 0
1 164301 1 0
2 164361 1 0
1 164420 1 0
3 164420 1 0
0 164480 1 0
3 164539 1 0
2 164539 1 0
1 164599 1 0
0 164658 1 0
2 164658 1 0
3 164718 1 0
0 164777 1 0
1 164777 1 0
2 164837 1 0
3 164896 1 0
1 164896 1 0
0 164956 1 0
3 165015 1 0
2 165015 1 0
1 165075 1 0
0 165135 1 0
2 165135 1 0
3 165194 1 0
1 165254 1 0
0 165254 1 0
2 165313 1 0
3 165313 1 0
1 165373 1 0
0 165373 1 0
2 165432 1 0
3 165432 1 0
0 165492 1 0
1 165492 1 0
3 165551 1 0
2 165551 1 0
0 165611 1 0
1 165611 1 0
3 165670 1 0
2 165670 1 0
0 165730 1 0
1 165730 1 0
0 166682 1 0
2 166682 1 0
3 166682 1 0
3 166801 1 0
1 166920 1 0
1 167039 1 0
3 167158 28167396
2 167277 2 167396
0 167396 1 0
1 167396 1 0
2 167515 1 0
3 167515 1 0
0 167635 28167873
1 167635 1 0
3 167754 2 167873
2 167873 2 168111
0 168111 1 0
1 168111 1 0
3 168269 1 0
0 168428 1 0
1 168508 1 0
0 168587 1 0
3 168587 1 0
2 168587 1 0
2 168746 1 0
2 168904 1 0
0 169063 1 0
1 169142 1 0
3 169222 1 0
2 169301 1 0
0 169381 1 0
1 169381 1 0
2 169539 1 0
3 169539 1 0
1 169698 1 0
1 169857 1 0
2 170015 2 170075
3 170015 2 170075
0 170135 2 170194
1 170135 2 170194
2 170254 2 170432
3 170254 2 170432
0 170492 1 0
3 170492 1 0
1 170492 1 0
2 170650 1 0
2 170809 1 0
0 170968 1 0
3 170968 1 0
2 171027 1 0
1 171087 1 0
0 171146 1 0
2 171206 1 0
3 171206 1 0
1 171325 1 0
0 171325 1 0
0 171444 1 0
2 171444 2 171504
3 171444 2 171504
2 171563 2 171623
3 171563 2 171623
0 171682 2 171742
1 171682 2 171742
0 171801 2 171861
1 171801 2 171861
3 171920 1 0
2 171920 1 0
1 171920 1 0
2 172039 1 0
2 172158 1 0
0 172277 1 0
1 172396 1 0
3 172396 1 0
2 172515 1 0
2 172635 1 0
0 172754 1 0
1 172873 1 0
3 172873 1 0
2 172873 1 0
0 172992 1 0
1 173051 1 0
2 173111 1 0
0 173230 1 0
0 173349 1 0
3 173349 1 0
1 173349 1 0
1 173587 1 0
2 173587 1 0
1 173706 1 0
2 173706 1 0
3 173825 2 173885
2 173944 2 174004
1 174063 1 0
0 174063 1 0
3 174063 2 174301
0 174301 1 0
2 174301 1 0
1 174301 1 0
0 174420 1 0
1 174539 1 0
1 174658 1 0
2 174777 1 0
0 174777 1 0
3 174777 1 0
3 175015 2 175254
0 175254 2 175333
1 175333 2 175412
3 175412 2 175492
2 175492 2 175571
1 175571 2 175650
0 175650 2 175730
1 175730 1 0
3 175730 1 0
2 175730 1 0
2 175849 1 0
1 175968 1 0
0 175968 1 0
0 176087 1 0
2 176087 1 0
3 176087 1 0
1 176206 1 0
2 176325 1 0
3 176325 1 0
0 176444 1 0
1 176444 1 0
3 176444 1 0
1 176563 1 0
0 176682 1 0
2 176682 2 176801
3 176682 2 176801
1 176920 28177039
2 176920 2 177039
0 177158 28177396
1 177158 2 177277
1 177396 1 0
3 177515 1 0
2 177635 1 0
0 177635 1 0
1 177635 1 0
3 177754 1 0
2 177754 1 0
0 177873 2 178051
1 177873 2 178051
2 178111 1 0
3 178111 1 0
3 178230 1 0
1 178349 1 0
1 178468 1 0
0 178587 1 0
2 178587 1 0
3 178587 1 0
2 178706 2 178944
3 178944 1 0
0 179063 1 0
1 179063 1 0
0 179182 1 0
1 179182 1 0
2 179301 1 0
3 179301 1 0
2 179420 1 0
3 179420 1 0
0 179539 1 0
1 179539 1 0
3 179539 1 0
2 179658 1 0
2 179777 1 0
0 180015 1 0
3 180015 1 0
1 180135 1 0
1 180254 1 0
0 180492 1 0
2 180492 1 0
3 180492 1 0
1 180551 1 0
2 180611 1 0
3 180670 1 0
1 180730 1 0
1 180849 1 0
3 180968 1 0
0 180968 1 0
1 181206 1 0
2 181206 1 0
1 181325 1 0
2 181325 1 0
0 181444 1 0
3 181444 1 0
2 181444 1 0
1 181563 1 0
0 181682 1 0
3 181682 1 0
2 181801 1 0
0 181920 1 0
1 181920 1 0
0 182039 1 0
3 182158 1 0
3 182277 1 0
1 182396 1 0
0 182396 2 182635
3 182635 2 182873
2 182635 1 0
0 182873 28182932
1 182932 2 182992
2 182992 2 183111
3 183051 2 183111
0 183111 2 183349
2 183349 1 0
3 183349 1 0
1 183349 1 0
3 183885 1 0
3 184123 1 0
0 184420 2 184539
3 184539 1 0
3 184777 1 0
2 184777 1 0
0 185075 1 0
1 185075 1 0
2 185254 1 0
1 185373 1 0
2 185492 1 0
0 185730 28186206
1 185730 1 0
3 185968 1 0
3 186206 28186444
2 186206 1 0
0 186444 1 0
1 186444 1 0
0 186682 1 0
3 186682 1 0
1 186682 1 0
2 186801 2 186920
1 186980 2 187099
0 187158 1 0
2 187158 1 0
3 187158 1 0
2 187277 1 0
3 187396 1 0
0 187515 1 0
0 187635 1 0
1 187635 1 0
2 187754 1 0
3 187873 1 0
0 187992 1 0
0 188111 1 0
3 188111 1 0
1 188111 1 0
2 188170 1 0
1 188230 1 0
0 188289 1 0
3 188349 1 0
2 188468 1 0
0 188587 1 0
3 188587 1 0
1 188587 1 0
2 188825 1 0
3 188825 1 0
2 188944 1 0
3 188944 1 0
0 189063 2 189123
1 189182 2 189242
0 189301 2 189539:
2 189301 1 0
3 189301 1 0
1 189539 1 0
2 189539 1 0
3 189539 1 0
1 189658 1 0
3 189777 1 0
3 189896 1 0
0 190015 2 190254:
1 190015 1 0
2 190015 1 0
3 190254 2 190492
2 190254 1 0
0 190492 28190730
1 190492 2 190730
3 190730 2 190849
2 190849 2 190968
0 190968 1 0
1 190968 1 0
3 190968 1 0
1 191087 1 0
2 191206 1 0
3 191206 1 0
0 191325 1 0
1 191325 1 0
3 191325 1 0
2 191444 1 0
1 191563 1 0
0 191563 1 0
0 191682 1 0
2 191682 1 0
3 191682 1 0
2 191801 1 0
3 191920 1 0
0 191920 2 192039
1 191920 2 192039
1 192158 2 192277:
2 192158 2 192277
2 192396 28192515
3 192396 2 192635
2 192635 1 0
0 192754 1 0
1 192873 1 0
2 192873 1 0
3 192873 1 0
0 192992 1 0
1 192992 1 0
2 193111 2 193289
3 193111 2 193289
1 193349 1 0
0 193349 1 0
0 193468 1 0
2 193587 1 0
2 193706 1 0
3 193825 1 0
1 193825 1 0
0 193825 1 0
1 193944 2 194182
0 194182 1 0
3 194301 1 0
2 194301 1 0
3 194420 1 0
2 194420 1 0
1 194539 1 0
0 194539 1 0
1 194658 1 0
0 194658 1 0
3 194777 1 0
2 194777 1 0
0 194777 1 0
1 194896 1 0
1 195015 1 0
3 195254 1 0
0 195254 1 0
2 195373 1 0
2 195492 1 0
3 195730 1 0
1 195730 1 0
0 195730 1 0
2 195789 1 0
1 195849 1 0
0 195908 1 0
2 195968 1 0
2 196087 1 0
0 196206 1 0
3 196206 1 0
2 196444 1 0
1 196444 1 0
2 196563 1 0
1 196563 1 0
3 196682 1 0
0 196682 1 0
1 196682 1 0
2 196801 1 0
3 196920 1 0
0 196920 1 0
1 197039 1 0
3 197158 1 0
2 197158 1 0
3 197277 1 0
0 197396 1 0
0 197515 1 0
1 197635 1 0
2 197635 1 0
0 197873 1 0
3 197873 1 0
1 197992 1 0
2 197992 1 0
3 198111 28198230
0 198111 1 0
2 198230 1 0
3 198349 2 198468
2 198468 1 0
0 198587 2 198706
1 198587 2 198706
3 198825 1 0
0 198825 1 0
2 198825 1 0
1 198944 1 0
0 199063 1 0
2 199063 1 0
3 199063 1 0
1 199301 1 0
3 199301 1 0
1 199420 1 0
0 199539 1 0
2 199539 1 0
2 199658 1 0
0 199777 1 0
3 199777 1 0
1 199896 1 0
2 200015 1 0
3 200015 1 0
2 200135 1 0
3 200135 1 0
0 200254 1 0
1 200254 1 0
0 200373 1 0
1 200373 1 0
0 200492 1 0
3 200492 1 0
2 200611 1 0
0 200730 1 0
3 200730 1 0
1 200849 1 0
0 200968 1 0
2 200968 1 0
3 200968 1 0
3 201206 1 0
3 201325 1 0
0 201444 1 0
1 201444 1 0
2 201444 1 0
0 201563 1 0
3 201682 2 201861
1 201682 1 0
2 201920 1 0
3 201920 2 202158
1 202158 1 0
3 202277 1 0
2 202337 1 0
1 202396 1 0
3 202396 1 0
0 202396 1 0
1 202515 1 0
1 202635 1 0
2 202754 1 0
3 202754 1 0
3 202873 1 0
0 202873 2 203111
1 203111 1 0
3 203111 2 203349
0 203349 1 0
1 203349 1 0
2 203349 1 0
0 203468 1 0
1 203587 1 0
3 203587 1 0
2 203706 1 0
0 203825 1 0
1 203825 1 0
3 203825 1 0
2 203944 1 0
1 204063 1 0
0 204063 1 0
3 204063 1 0
0 204182 1 0
2 204182 1 0
3 204182 1 0
1 204301 1 0
2 204420 1 0
0 204539 1 0
1 204539 1 0
3 204539 1 0
2 204658 1 0
0 204777 2 205254:
1 204777 1 0
3 204777 1 0
2 205015 1 0
1 205015 2 205254
2 205254 1 0
3 205254 2 205492
0 205492 2 205730
1 205492 1 0
3 205730 2 205809
2 205809 2 205889
0 205889 2 205968
1 205968 2 206047
3 206047 2 206127
2 206127 2 206206
1 206206 1 0
3 206206 1 0
0 206206 1 0
1 206325 1 0
2 206444 1 0
0 206563 1 0
1 206563 1 0
2 206563 1 0
3 206563 1 0
1 206682 1 0
2 206801 1 0
1 206920 1 0
0 206920 1 0
2 206920 1 0
3 206920 1 0
3 207039 1 0
2 207158 1 0
0 207158 1 0
1 207158 1 0
0 207277 1 0
1 207396 1 0
2 207396 1 0
3 207396 1 0
3 207635 1 0
2 207694 1 0
0 207754 1 0
1 207813 1 0
2 207873 1 0
3 207873 1 0
3 207992 1 0
0 208111 1 0
1 208111 1 0
2 208111 1 0
1 208230 1 0
3 208349 1 0
2 208349 1 0
2 208468 1 0
0 208587 28208825
1 208587 2 208706
3 208587 1 0
1 208825 1 0
2 208944 1 0
0 209063 1 0
1 209063 1 0
3 209063 1 0
3 209182 1 0
0 209301 2 209480
2 209301 1 0
0 209539 28209658
1 209539 1 0
3 209777 1 0
3 209896 1 0
2 209956 1 0
0 210015 1 0
1 210015 1 0
3 210015 1 0
0 210135 1 0
0 210254 1 0
3 210373 1 0
2 210373 1 0
3 210492 28210730
1 210492 1 0
2 210730 1 0
0 210730 2 210968
3 210968 1 0
2 210968 1 0
1 210968 1 0
3 211087 1 0
2 211206 1 0
0 211206 1 0
1 211325 1 0
2 211444 1 0
3 211444 1 0
0 211563 1 0
2 211682 1 0
3 211682 1 0
0 211801 1 0
1 211801 1 0
0 211920 1 0
2 211920 1 0
3 211920 1 0
3 212039 1 0
0 212158 1 0
1 212158 1 0
2 212277 1 0
3 212277 1 0
0 212396 2 212873:
3 212396 1 0
1 212635 2 212873
2 212635 1 0
2 212873 1 0
3 212873 1 0
0 213111 1 0
1 213111 1 0
1 213230 1 0
0 213230 1 0
3 213349 28213408
2 213408 2 213468
1 213468 2 213587
0 213527 2 213587
3 213587 2 213885
0 213825 2 213885:
1 213825 2 213885
2 213825 2 213885
3 214063 2 214123
1 214063 2 214123
0 214301 28214361
2 214301 2 214361
3 214539 2 214599
1 214539 2 214599
3 214658 2 214718
1 214658 2 214718
0 214777 1 0
2 214777 1 0
3 214777 1 0
0 214896 1 0
1 215015 1 0
3 215015 1 0
2 215135 1 0
0 215254 1 0
1 215313 1 0
3 215373 1 0
2 215432 1 0
1 215492 1 0
0 215492 1 0
0 215611 1 0
3 215730 1 0
2 215730 1 0
1 215730 1 0
3 215849 1 0
0 215968 1 0
1 215968 1 0
2 216087 1 0
0 216206 28216444
3 216206 1 0
1 216444 1 0
2 216563 1 0
0 216682 1 0
1 216682 1 0
3 216682 1 0
3 216801 1 0
0 216920 1 0
2 216920 2 217099
1 217158 1 0
2 217158 2 217277
0 217396 1 0
3 217396 1 0
2 217515 1 0
1 217575 1 0
0 217635 1 0
2 217635 1 0
3 217635 1 0
1 217754 1 0
1 217873 1 0
2 217992 1 0
3 217992 1 0
0 218111 1 0
3 218111 2 218349
0 218349 2 218587
2 218349 1 0
1 218587 1 0
2 218587 1 0
3 218587 1 0
0 218706 1 0
1 218825 1 0
3 218825 1 0
2 218944 1 0
0 219063 1 0
1 219063 1 0
3 219063 1 0
2 219182 1 0
0 219301 1 0
1 219301 1 0
3 219301 1 0
0 219420 1 0
3 219420 1 0
2 219420 1 0
1 219539 1 0
3 219658 1 0
0 219777 1 0
1 219777 1 0
2 219777 1 0
3 219896 1 0
0 220015 2 220135:
1 220015 2 220135
1 220254 2 220373
2 220254 2 220373
0 220492 1 0
1 220492 1 0
3 220492 2 221385
0 220730 1 0
2 220730 1 0
0 221206 2 221385
0 221444 1 0
1 221444 1 0
2 221444 1 0
3 221444 1 0
2 221563 1 0
1 221682 1 0
0 221801 1 0
1 221801 1 0
2 221801 1 0
3 221801 1 0
2 221920 1 0
1 222039 1 0
0 222158 1 0
1 222158 1 0
2 222158 1 0
3 222158 1 0
3 222277 1 0
2 222396 1 0
0 222396 1 0
1 222396 1 0
0 222515 1 0
1 222635 1 0
2 222635 1 0
3 222635 1 0
3 222873 1 0
2 222932 1 0
0 222992 1 0
1 223051 1 0
3 223111 1 0
2 223111 1 0
3 223230 1 0
2 223349 1 0
1 223349 1 0
0 223349 1 0
0 223468 1 0
3 223587 1 0
1 223587 1 0
2 223706 1 0
0 223825 1 0
3 223825 2 224063
2 224063 1 0
3 224182 1 0
1 224301 1 0
0 224301 1 0
2 224301 1 0
0 224420 1 0
1 224539 1 0
3 224539 2 224718
3 224777 28224896
2 224777 1 0
0 225015 1 0
2 225135 1 0
1 225194 1 0
0 225254 1 0
2 225254 1 0
3 225254 1 0
1 225373 1 0
1 225492 1 0
0 225611 2 225670
2 225611 2 225670
1 225730 28225789
3 225730 2 225789
2 225968 2 226027
0 225968 2 226027
0 226206 1 0
1 226206 1 0
3 226206 1 0
2 226325 1 0
0 226444 1 0
1 226563 1 0
2 226682 1 0
3 226682 1 0
3 226801 1 0
1 226920 1 0
0 226920 1 0
2 227039 1 0
3 227039 1 0
3 227158 1 0
0 227158 1 0
1 227158 1 0
0 227277 1 0
2 227396 1 0
1 227396 1 0
0 227515 1 0
2 227515 1 0
3 227515 1 0
1 227635 1 0
3 227635 2 228111
2 227873 2 228111
0 227873 1 0
0 228111 1 0
1 228111 1 0
2 228230 1 0
0 228349 1 0
3 228349 1 0
1 228468 1 0
2 228468 1 0
0 228586 1 0
1 228586 1 0
3 228586 1 0
2 228824 1 0
3 228824 1 0
0 228943 1 0
1 228943 1 0
3 228943 1 0
2 229062 1 0
0 229300 1 0
1 229419 1 0
3 229419 1 0
2 229538 1 0
0 229657 1 0
1 229657 1 0
0 229776 1 0
3 229776 1 0
2 229895 1 0
0 230014 1 0
1 230014 1 0
3 230014 1 0
2 230133 1 0
0 230252 1 0
1 230371 1 0
2 230490 1 0
3 230490 1 0
0 230728 1 0
1 230728 1 0
0 230847 1 0
2 230847 1 0
3 230847 1 0
1 230966 1 0
3 231205 1 0
0 231324 1 0
2 231324 1 0
1 231443 1 0
2 231562 1 0
3 231562 1 0
0 231681 1 0
3 231681 1 0
1 231800 1 0
0 231919 1 0
2 231919 1 0
3 231919 1 0
1 232038 1 0
3 232157 1 0
2 232276 1 0
0 232395 1 0
1 232395 1 0
0 232633 1 0
3 232633 1 0
0 232752 1 0
1 232752 1 0
3 232752 1 0
2 232871 1 0
1 233109 1 0
3 233228 1 0
2 233228 1 0
0 233347 1 0
3 233466 1 0
1 233466 1 0
2 233586 1 0
0 233586 1 0
3 233705 1 0
0 233824 1 0
1 233824 1 0
2 233824 1 0
1 233943 1 0
3 234062 1 0
2 234181 1 0
1 234300 1 0
0 234300 1 0
1 234538 1 0
2 234538 1 0
0 234657 1 0
2 234657 1 0
3 234657 1 0
1 234776 1 0
3 235014 1 0
0 235133 1 0
2 235133 1 0
1 235252 1 0
2 235371 1 0
3 235371 1 0
3 235490 1 0
0 235490 1 0
1 235609 1 0
2 235728 1 0
3 235728 1 0
0 235788 1 0
1 235847 1 0
2 235907 1 0
0 235966 1 0
3 235966 1 0
1 236086 1 0
2 236086 1 0
1 236205 1 0
2 236205 1 0
0 236443 1 0
3 236443 1 0
0 236562 1 0
1 236562 1 0
2 236562 1 0
3 236681 1 0
2 236919 1 0
1 237038 1 0
0 237038 1 0
3 237157 1 0
1 237276 1 0
0 237276 1 0
2 237395 1 0
3 237395 1 0
3 237633 1 0
1 237633 1 0
0 237633 1 0
2 237752 1 0
1 237871 1 0
0 237990 1 0
3 238109 1 0
2 238109 1 0
3 238347 1 0
2 238347 1 0
3 238466 1 0
1 238466 1 0
0 238466 1 0
2 238586 1 0
0 238705 1 0
1 238824 1 0
2 238943 1 0
3 238943 1 0
0 239062 1 0
3 239181 1 0
2 239181 1 0
1 239300 1 0
0 239300 1 0
3 239538 1 0
2 239538 1 0
0 239538 1 0
1 239657 1 0
2 239776 1 0
3 239895 1 0
1 240014 1 0
0 240014 1 0
1 240252 1 0
0 240252 1 0
3 240371 1 0
2 240371 1 0
0 240371 1 0
1 240490 1 0
3 240609 1 0
2 240728 1 0
1 240847 1 0
0 240847 1 0
3 240966 1 0
0 241086 1 0
1 241086 1 0
3 241205 1 0
2 241205 1 0
3 241443 1 0
1 241443 1 0
0 241443 1 0
2 241562 1 0
0 241681 1 0
1 241800 1 0
3 241919 1 0
2 241919 1 0
1 241949 1 0
0 241978 1 0
3 242157 1 0
0 242395 1 0
1 242425 1 0
2 242455 1 0
0 242633 1 0
3 242871 1 0
2 242901 1 0
1 242931 1 0
3 243109 1 0
0 243228 1 0
3 243347 1 0
2 243347 1 0
1 243347 1 0
3 243586 1 0
2 243586 1 0
1 243705 1 0
0 243705 1 0
3 243824 1 0
0 243824 1 0
